uid,bd_earner_only_x,bd_members_respfor_x,bd_bizsector_x,e_total_employees_x,e_fulltime_employees_x,e_parttime_employees_x,e_casual_employees_x,e_male_employees_x,e_female_employees_x,e_related_employees_x,e_refugees_employees_x,Howmanyemployeesarefromthe,sr_bank_account_x,sr_pri_inc_sourcs_x,sr_access_newfunds_x,IfYesinQ31howhaveyouacce,sr_access_x,sr_access_1_x,sr_access_2_x,sr_access_3_x,sr_access_4_x,sr_access_5_x,sr_access_6_x,sr_access_7_x,sr_access_8_x,sr_access_9_x,sr_access_no_x,Onaveragehowmanycustomersd,sr_customers_hwmny_x,OUTLIERCHECKONTHENUMBEROFC,sr_customers_main_x,sr_records_keepb,sr_mnthly_sales_total_x,OUTLIERCHECKONTHEAVERAGEMON,sr_fluctuations_x,sr_revstreams_most_x,sr_revstreams_least_x,BI,BJ,BK,BL,Onascaleof1to5where1me,knwrate_sales_x,knwrate_ops_mgt_x,knwrate_invent_mgt_x,knwrate_bkeeping_x,knwrate_cashflow_x,skill_imprv1,skill_imprv2,skill_imprv3,skill_imprv4,Howmanymealsdoesyourhouseho,liv_meals_number_base_x,Inthelast4monthsdidyoubu,liv_assetsbght_4mnths_x,liv_cookingfuel_x,CB,CC,liv_expnseschl_3mnths_x,liv_expnsecooking_x,liv_expnsehhclthng,liv_expnserent,liv_expnsetrans_comm,aec_knowledge,cd_gender,cd_nationality,cd_strata,cd_age,client_location,bd_location,cd_enum_name,consent,consent_yesno,surv_date,cd_education,cd_strata,cd_trial_group_confirm,cd_location_change,cd_location,cd_location_otr,cd_location_change_why,bd_earner_only_y,bd_earner_only_no,bd_members_respfor_y,sect_B,bd_biz_operational,bd_bizname,bd_bizcontinuity_reason,bd_bizcontinuity_reason_1,bd_bizcontinuity_reason_2,bd_bizcontinuity_reason_3,bd_bizcontinuity_reason_4,bd_bizcontinuity_reason_5,bd_bizcontinuity_reason_6,bd_bizcontinuity_reason_7,bd_bizcontinuity_reason_8,bd_bizcontinuity_reason_otr,bd_location_change,bd_location,bd_location_otr,bd_location_change_why,bd_bizsector_y,bd_bizsector_otr,bd_newproduct,bd_newproduct_reason,bd_newproduct_reason_1,bd_newproduct_reason_2,bd_newproduct_reason_3,bd_newproduct_reason_4,bd_elec_devices_yesno,bd_elec_devices_type,bd_elec_devices_type_1,bd_elec_devices_type_2,bd_elec_devices_type_3,bd_elec_devices_type_4,bd_elec_devices_type_5,sect_C,e_fulltime_employees_y,e_parttime_employees_y,e_casual_employees_y,e_total_employees_y,e_male_employees_y,e_female_employees_y,e_male_female_total,e_verify_all,e_employees_35below,e_employees_36above,e_employees_age_total,e_verify_age,e_related_employees_y,e_refugees_employees_y,section_D,sr_bank_account_y,sr_pri_inc_sourcs_y,sr_pri_inc_sourcs_otr,sr_access_newfunds_y,sr_access_y,sr_access0,CY,sr_access10,sr_access_1_y,sr_access_2_y,sr_access_3_y,sr_access_4_y,sr_access_5_y,sr_access_6_y,sr_access_7_y,sr_access_8_y,sr_access_9_y,sr_access_10,sr_access_no_y,sr_access_no_1,sr_access_no_2,sr_access_no_3,sr_access_no_4,sr_access_no_5,sr_access_no_otr,sr_aec_finance_help,Section_E_Customers_llenges_is_c,sr_customers_hwmny_y,sr_customers_main_y,sr_customers_main_1,sr_customers_main_2,sr_customers_main_3,sr_customers_main_4,sr_customers_main_5,sr_customers_main_6,sr_customers_main_otr,sr_aec_custmer_help,sr_mnthly_sales_total_y,sr_aec_revenue_help,sr_fluctuations_y,sr_revstreams_most_y,sr_revstreams_mostJanuary,sr_revstreams_mostFebruary,sr_revstreams_mostMarch,sr_revstreams_mostApril,sr_revstreams_mostMay,sr_revstreams_mostJune,sr_revstreams_mostJuly,sr_revstreams_mostAugust,sr_revstreams_mostSeptember,sr_revstreams_mostOctober,sr_revstreams_mostNovember,sr_revstreams_mostDecember,sr_revstreams_least_y,sr_revstreams_leastJanuary,sr_revstreams_leastFebruary,sr_revstreams_leastMarch,sr_revstreams_leastApril,sr_revstreams_leastMay,sr_revstreams_leastJune,sr_revstreams_leastJuly,sr_revstreams_leastAugust,sr_revstreams_leastSeptember,sr_revstreams_leastOctober,sr_revstreams_leastNovember,sr_revstreams_leastDecember,sr_bizchallenges,sr_bizchallenges_1,sr_bizchallenges_2,sr_bizchallenges_3,sr_bizchallenges_4,sr_bizchallenges_5,sr_bizchallenges_6,sr_bizchallenges_7,sr_bizchallenges_8,sr_bizchallenges_otr,sr_bizsupport,sr_bizsupport_1,sr_bizsupport_2,sr_bizsupport_3,sr_bizsupport_4,sr_bizsupport_5,sr_bizsupport_6,sr_bizsupport_otr,sr_records_keep_base,sr_records_keep,Section_F_AEC_Ser_Kalobeyei_Turk,asr_services,asr_services_1,asr_services_2,asr_services_3,asr_training_attnd,asr_training_not_attnd,asr_training_not_attnd_1,asr_training_not_attnd_2,asr_training_not_attnd_3,asr_training_not_attnd_4,asr_training_not_attnd_5,asr_training_not_attnd_6,asr_training_not_attnd_otr,asr_bda,asr_bda_visit,asr_bda_time,asr_bda_comm,asr_bda_service,asr_bda_service_wht,asr_bda_service_improve,asr_bda_service_imp_yes,asr_aec_empsklls_help,asr_training_useful,asr_otheractivities_help,explanation,rating_options,knwrate_sales_y,knwrate_marketing,knwrate_ops_mgt_y,knwrate_bkeeping_y,knwrate_financialmgt,knwrate_cashflow_y,knwrate_invent_mgt_y,knwrate_bizplanning,knwrate_access_finance,knwrate_doing_bizkenya,section_G,liv_hwmuch_UNHCRstip,liv_expnsefood_fam,liv_expnseschl_3mnths_y,liv_expnselectricity,liv_expnsecooking_y,liv_sec_inc,liv_sec_inc_source,liv_sec_inc_source_1,liv_sec_inc_source_2,liv_sec_inc_source_3,liv_sec_inc_source_4,liv_sec_inc_source_5,liv_sec_inc_source_6,liv_sec_inc_source_7,liv_sec_inc_source_otr,liv_assetsbght_4mnths_y,liv_assetsbght_4mnths_1,liv_assetsbght_4mnths_2,liv_assetsbght_4mnths_3,liv_assetsbght_4mnths_4,liv_assetsbght_4mnths_5,liv_assetsbght_4mnths_6,liv_assetsbght_4mnths_7,liv_assetsbght_4mnths_8,liv_assetsbght_4mnths_9,liv_assetsbght_4mnths_10,liv_assetsbght_4mnths_11,liv_assetsbght_4mnths_otr,liv_sgmembership,liv_sgmembership_no_saveany,liv_sgno_saveany_hw,liv_sgno_saveany_hw_1,liv_sgno_saveany_hw_2,liv_sgno_saveany_hw_3,liv_sgno_saveany_hw_4,liv_sgno_saveany_hw_otr,liv_sgno_saveany_hwmuch,liv_livingcond_change,liv_meals_number_base_y,liv_meals_number_end,liv_meals_skip_base,liv_meals_skip_end,liv_meals_meat,liv_cookingfuel_y,liv_cookingfuel_otr,Section_G_Section_G_proved_in_th,ss_aecscrvcs_satisfied_rate,ss_aecscrvcs_recommend,ss_aecscrvcs_recommend_reasn,ss_partofprogram_again,bd_biz_failure_reasn,bd_biz_failure_reasn_1,bd_biz_failure_reasn_2,bd_biz_failure_reasn_3,bd_biz_failure_reasn_4,bd_biz_failure_reasn_5,bd_biz_failure_reasn_6,bd_biz_failure_reasn_7,bd_biz_failure_reasn_8,bd_biz_failure_reasn_otr,refusal,otherpecify,end_comment,end_commentyes,thanks
part/KE16012104822,No,6,Shop & Retail,1,1,0,0,0,0,0,0,0,Yes,My Own Business,No,,Loan From Mfi Or Banks,0,0,0,0,20000,0,0,0,0,I Do Not Need External Credit,I Do Not Need External Credit,500,,Individuals From The Camp (Refugee Customers),No,12000,,"Yes, Strongly Flactuating",December,January,Competing Expenditure From Other Needs,,,,,5,4,4,4,4,Sales,,,,,Twice A Day,Once A Week,None,Charcoal,,,2000,1400,10000,3000,1500,Client Is Not Aware About Aec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104823,Yes,6,Shop & Retail,1,1,0,1,1,0,0,0,1,Yes,My Own Business,No,,He Has Not Received.,0,0,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,600,,Individuals From The Camp (Refugee Customers),Yes,60000,,"Yes, Strongly Flactuating",December,March,High Transportation Costs,,,,,4,3,4,3,2,Sales,,,,,Three Times And More,Twice A Week,Radio Or Television,Charcoal,,,2000,600,4300,5000,1500,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104824,No,2,Shop & Retail,2,1,1,0,1,0,0,0,1,Yes,My Own Business,No,,Personal Savings,0,5000,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,35,,Individuals From The Camp (Refugee Customers),No,7000,,"No, Somewhat Stable",December,January,Competing Expenditure From Other Needs,,,,,4,3,3,4,4,Sales,,,,,Twice A Day,Once A Week,None,Firewood,Charcoal,,0,1200,15000,3000,1500,Client Is Not Aware About Aec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104825,Yes,7,Butchery,2,1,1,0,2,0,0,2,0,No,My Own Business,No,,Personal Savings,0,500,0,0,0,0,0,0,0,I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,900,,"Individuals From The Camp (Refugee Customers), Individuals From Host Community (Turkana County)",Yes,20000,,"Yes, Strongly Flactuating",December,January,Competing Expenditure From Other Needs,Disruption Of Supply Chain,High Transportation Costs,,,3,2,3,2,4,Sales,Investment Readiness (How Ready Are You For Inves,Book Keeping,Cash Flow And Inventory Management,,Twice A Day,Twice A Week,None,Firewood,Charcoal,,0,1500,1500,200,1000,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104826,Yes,6,Malimali,2,2,0,0,2,0,0,1,1,Yes,My Own Business,No,,Personal Savings,0,1000,0,0,0,6500,0,0,0,"I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable, I Have Been Received",I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,1000,,"Individuals From The Camp (Refugee Customers), Individuals From Host Community (Turkana County)",Yes,30000,,"Yes, Somewhat Flactuating",December,January,Competing Expenditure From Other Needs,Disruption Of Supply Chain,,,,3,4,3,3,4,Sales,Investment Readiness (How Ready Are You For Inves,Book Keeping,Cash Flow And Inventory Management,,Three Times And More,Three Times A Week Or More,None,Charcoal,,,21000,900,3000,2500,1500,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104827,Yes,5,Shop & Retail,1,1,0,1,1,0,0,0,1,No,My Own Business,No,,Loan From Family/Friends,0,0,0,3000,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,50,,Individuals From The Camp (Refugee Customers),No,15000,,"No, Somewhat Stable",December,January,Competing Expenditure From Other Needs,,,,,4,4,3,4,3,Sales,,,,,Three Times And More,Twice A Week,None,Charcoal,,,0,1400,0,3500,1000,Fellow Entrepreneur/Business Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104828,Yes,1,Agribusiness - Food Processing,1,1,0,0,0,0,0,0,0,No,My Own Business,No,,Personal Savings,0,10000,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,400,,"Individuals From The Camp (Refugee Customers), Small And Medium Businesses",No,10000,,"Yes, Somewhat Flactuating",December,January,Competing Expenditure From Other Needs,High Transportation Costs,,,,4,4,4,3,4,Sales,Investment Readiness (How Ready Are You For Inves,,,,Twice A Day,Once A Week,None,Charcoal,,,0,700,0,600,800,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104829,Yes,14,Agribusiness - Food Processing,4,4,0,0,3,0,0,3,0,Yes,My Own Business,No,,Business Revenue To Reinvest,120000,0,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,300,,Individuals From The Camp (Refugee Customers),Yes,60000,,"No, Somewhat Stable",December,January,Competing Expenditure From Other Needs,,,,,4,4,4,5,5,Sales,Investment Readiness (How Ready Are You For Inves,,,,Twice A Day,Once A Week,None,Firewood,Charcoal,,0,1400,0,0,1000,Fellow Entrepreneur/Business Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104830,Yes,10,Shop & Retail,2,2,0,0,2,0,0,2,0,Yes,My Own Business,No,,He Has Not Accessed Any Finance,0,0,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,120,,Individuals From The Camp (Refugee Customers),No,60000,,"Yes, Somewhat Flactuating",November,Februrary,Competing Expenditure From Other Needs,,,,,2,2,2,2,2,Sales,Operations Management,Investment Readiness (How Ready Are You For Inves,Book Keeping,Cash Flow And Inventory Management,Twice A Day,Twice A Week,None,Firewood,,,0,1500,4500,3000,9000,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104831,No,8,Shop & Retail,1,1,0,0,0,0,0,0,0,No,My Own Business,Yes,Loan From Family/Friends,Loan From Family/Friends,0,0,0,10000,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,250,,Individuals From The Camp (Refugee Customers),No,2000,,"Yes, Somewhat Flactuating",December,January,Competing Expenditure From Other Needs,,,,,4,4,4,4,4,Sales,,,,,Twice A Day,Once A Week,None,Firewood,,,0,1200,0,0,700,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104832,Yes,5,Charcoal,1,1,0,0,0,1,0,1,0,No,My Own Business,No,,Personal Savings,200,500,0,0,0,0,0,0,0,I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,150,,"Individuals From The Camp (Refugee Customers), Individuals From Host Community (Turkana County)",No,8000,,"Yes, Somewhat Flactuating",December,Februrary,Poor Weather,Competing Expenditure From Other Needs,Disruption Of Supply Chain,,,2,1,1,1,1,Sales,Book Keeping,Cash Flow And Inventory Management,,,Once A Day,Once A Week,"Cooking Pots, Utensils, Or Stoves",Firewood,Charcoal,,300,700,2000,300,600,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104833,No,5,Shop & Retail,1,1,0,0,1,1,0,0,2,Yes,My Own Business,No,,None,0,0,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,600,,"Individuals From The Camp (Refugee Customers), Individuals From Host Community (Turkana County)",No,10000,,"Yes, Somewhat Flactuating",November,Februrary,Competing Expenditure From Other Needs,,,,,2,1,1,1,1,Sales,Operations Management,Investment Readiness (How Ready Are You For Inves,Book Keeping,Cash Flow And Inventory Management,Twice A Day,Twice A Week,None,Charcoal,,,3500,600,0,7000,20000,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104834,Yes,8,Shop & Retail,1,1,0,0,1,0,0,1,0,No,My Own Business,No,,Personal Savings,0,30000,0,0,0,0,0,0,0,"I Have Never Thought About Credit As An Option, I Do Not Trust Financial Institutions/Debt Makes Me",I Have Never Thought About Credit As An Option,450,,"Individuals From The Camp (Refugee Customers), Individuals From Host Community (Turkana County)",Yes,19000,,"Yes, Somewhat Flactuating",December,January,Competing Expenditure From Other Needs,,,,,3,4,3,3,3,Sales,Operations Management,Investment Readiness (How Ready Are You For Inves,,,Twice A Day,Three Times A Week Or More,None,Firewood,,,3000,500,2000,200,1400,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104835,Yes,1,Shop & Retail,1,1,0,0,0,0,0,0,0,Yes,My Own Business,Yes,Personal Savings,Personal Savings,0,50000,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,300,,Individuals From The Camp (Refugee Customers),Yes,15000,,"No, Very Stable",December,January,Competing Expenditure From Other Needs,,,,,4,4,4,4,4,Sales,,,,,Twice A Day,Once A Week,None,Charcoal,,,0,700,0,0,1000,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104836,Yes,1,Shop & Retail,2,1,1,0,2,0,1,2,0,No,My Own Business,No,,Personal Savings,0,30000,0,0,0,0,0,0,0,I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,600,,"Individuals From The Camp (Refugee Customers), Individuals From Host Community (Turkana County)",Yes,17000,,"Yes, Somewhat Flactuating",December,January,Competing Expenditure From Other Needs,,,,,3,3,3,2,3,Sales,Operations Management,Book Keeping,Cash Flow And Inventory Management,,Twice A Day,None,None,Firewood,Charcoal,,0,1100,2500,200,1500,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104837,No,11,Grocery,1,1,0,0,0,1,0,1,0,Yes,My Own Business,No,,She Has Not Accessed Any Finance,0,0,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,300,,Individuals From The Camp (Refugee Customers),No,60000,,"Yes, Somewhat Flactuating",November,Februrary,Competing Expenditure From Other Needs,,,,,2,2,2,2,2,Sales,Operations Management,Investment Readiness (How Ready Are You For Inves,Book Keeping,Cash Flow And Inventory Management,Twice A Day,Twice A Week,None,Charcoal,,,0,600,5000,0,1500,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104838,Yes,3,Shop & Wholesale,2,2,0,0,0,1,0,0,1,No,My Own Business,No,,Personal Savings,0,20000,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,150,,Individuals From The Camp (Refugee Customers),No,90000,,"Yes, Somewhat Flactuating",December,January,Competing Expenditure From Other Needs,Calamities/ Pandemic,,,,4,4,4,4,4,Sales,,,,,Twice A Day,Once A Week,None,Firewood,Charcoal,,2500,1400,0,0,600,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104839,No,5,Shop & Retail,1,1,0,0,0,0,0,0,0,Yes,My Own Business,No,,Personal Savings,0,8000,0,0,0,0,0,0,0,I Have Never Thought About Credit As An Option,I Have Never Thought About Credit As An Option,300,,Individuals From The Camp (Refugee Customers),No,15000,,"Yes, Somewhat Flactuating",December,January,Competing Expenditure From Other Needs,,,,,4,4,4,4,4,Sales,,,,,Twice A Day,Once A Week,None,Firewood,Charcoal,,0,1400,0,2500,800,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part/KE16012104840,Yes,1,Shop & Retail,1,1,0,0,1,0,0,1,0,Yes,My Own Business,No,,Personal Savings,0,15000,0,15000,0,0,0,0,0,I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,I Do Not Trust Financial Institutions/Debt Makes Me Uncomfortable,300,,"Individuals From The Camp (Refugee Customers), Individuals From Host Community (Turkana County)",Yes,70000,,"Yes, Somewhat Flactuating",December,January,Competing Expenditure From Other Needs,,,,,4,2,2,2,4,Sales,Operations Management,Cash Flow And Inventory Management,,,Twice A Day,Three Times A Week Or More,None,Charcoal,,,0,700,1000,200,1500,Aec-Kenya Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
